# PerfMonitor started 2026-05-16T18:44:43
# threshold=18ms history=600f context=30f post=10f
# .NET GC server=False latencyMode=Interactive
frame,frame_ms,proc_ms,phys_ms,gc0,gc1,gc2,note
# SPIKE #1 t=465ms 142.69ms
# RECENT MARKS (last 2):
#   t=433ms [music_load] title_screens (BEGIN)
#   t=434ms [music_load] title_screens (END +2ms)
66362,8.33,36.94,0.07,0,0,0,
66363,8.33,36.94,0.07,0,0,0,
66364,8.33,36.94,0.07,0,0,0,
66365,8.33,36.94,0.07,0,0,0,
66366,8.33,36.94,0.07,0,0,0,
66367,13.28,36.94,0.07,0,0,0,
66368,9.09,36.94,0.07,0,0,0,
66369,9.09,36.94,0.07,0,0,0,
66370,9.09,36.94,0.07,0,0,0,
66371,9.09,36.94,0.07,0,0,0,
66372,8.44,36.94,0.07,0,0,0,
66373,18.24,36.94,0.07,0,0,0,SPIKE
66374,9.52,36.94,0.07,0,0,0,POST
66375,9.52,36.94,0.07,0,0,0,POST
66376,9.52,36.94,0.07,0,0,0,POST
66377,8.39,36.94,0.07,0,0,0,POST
66378,9.52,36.94,0.07,0,0,0,POST
66379,7.14,36.94,0.07,0,0,0,POST
66380,9.52,36.94,0.07,0,0,0,POST
66381,9.52,36.94,0.07,0,0,0,POST
66382,9.52,36.94,0.07,0,0,0,POST
66383,9.26,36.94,0.07,0,0,0,POST

# SPIKE #35 t=558996ms 24.24ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
66478,8.33,26.47,0.12,0,0,0,
66479,8.33,26.47,0.12,0,0,0,
66480,8.33,26.47,0.12,0,0,0,
66481,8.33,26.47,0.12,0,0,0,
66482,8.33,26.47,0.12,0,0,0,
66483,8.33,26.47,0.12,0,0,0,
66484,8.33,26.47,0.12,0,0,0,
66485,8.33,26.47,0.12,0,0,0,
66486,8.33,26.47,0.12,0,0,0,
66487,8.33,26.47,0.12,0,0,0,
66488,8.33,26.47,0.12,0,0,0,
66489,8.33,26.47,0.12,0,0,0,
66490,8.33,26.47,0.12,0,0,0,
66491,8.33,26.47,0.12,0,0,0,
66492,8.33,26.47,0.12,0,0,0,
66493,8.33,26.47,0.12,0,0,0,
66494,8.33,26.47,0.12,0,0,0,
66495,8.33,26.47,0.12,0,0,0,
66496,8.33,26.47,0.12,0,0,0,
66497,8.33,26.47,0.12,0,0,0,
66498,8.33,26.47,0.12,0,0,0,
66499,8.33,26.47,0.12,0,0,0,
66500,8.33,26.47,0.12,0,0,0,
66501,8.33,26.47,0.12,0,0,0,
66502,8.33,26.47,0.12,0,0,0,
66503,8.33,26.47,0.12,0,0,0,
66504,8.33,26.47,0.12,0,0,0,
66505,15.64,26.47,0.12,0,0,0,
66506,9.09,26.47,0.12,0,0,0,
66507,24.24,26.47,0.12,0,0,0,SPIKE
66508,13.33,26.47,0.12,0,0,0,POST
66509,7.70,27.25,0.18,0,0,0,POST
66510,12.50,27.25,0.18,0,0,0,POST
66511,12.50,27.25,0.18,0,0,0,POST
66512,12.30,27.25,0.18,0,0,0,POST
66513,8.33,27.25,0.18,0,0,0,POST
66514,8.33,27.25,0.18,0,0,0,POST
66515,8.33,27.25,0.18,0,0,0,POST
66516,8.33,27.25,0.18,0,0,0,POST
66517,8.33,27.25,0.18,0,0,0,POST

# SPIKE #36 t=560654ms 29.36ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
66667,8.33,33.19,0.12,0,0,0,
66668,8.33,33.19,0.12,0,0,0,
66669,8.33,33.19,0.12,0,0,0,
66670,8.33,33.19,0.12,0,0,0,
66671,8.33,33.19,0.12,0,0,0,
66672,8.33,33.19,0.12,0,0,0,
66673,8.33,33.19,0.12,0,0,0,
66674,8.33,33.19,0.12,0,0,0,
66675,8.33,33.19,0.12,0,0,0,
66676,14.76,33.19,0.12,0,0,0,
66677,9.09,33.19,0.12,0,0,0,
66678,9.09,33.19,0.12,0,0,0,
66679,9.09,33.19,0.12,0,0,0,
66680,9.09,33.19,0.12,0,0,0,
66681,9.09,33.19,0.12,0,0,0,
66682,9.09,33.19,0.12,0,0,0,
66683,7.92,33.19,0.12,0,0,0,
66684,9.09,33.19,0.12,0,0,0,
66685,7.58,33.19,0.12,0,0,0,
66686,9.09,33.19,0.12,0,0,0,
66687,9.09,33.19,0.12,0,0,0,
66688,9.09,33.19,0.12,0,0,0,
66689,9.09,33.19,0.12,0,0,0,
66690,9.09,33.19,0.12,0,0,0,
66691,17.24,33.19,0.12,0,0,0,
66692,9.72,33.19,0.12,0,0,0,
66693,9.72,33.19,0.12,0,0,0,
66694,9.72,33.19,0.12,0,0,0,
66695,8.13,33.19,0.12,0,0,0,
66696,29.36,33.19,0.12,0,0,0,SPIKE
66697,16.67,33.19,0.12,0,0,0,POST
66698,8.33,33.19,0.12,0,0,0,POST
66699,8.33,33.19,0.12,0,0,0,POST
66700,13.89,33.19,0.12,0,0,0,POST
66701,13.89,33.19,0.12,0,0,0,POST
66702,13.89,33.19,0.12,0,0,0,POST
66703,8.33,33.19,0.12,0,0,0,POST
66704,8.33,33.19,0.12,0,0,0,POST
66705,8.33,33.19,0.12,0,0,0,POST
66706,8.33,33.19,0.12,0,0,0,POST

# SPIKE #37 t=563496ms 20.27ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
66982,8.33,25.31,0.10,0,0,0,
66983,8.33,25.31,0.10,0,0,0,
66984,9.09,25.31,0.10,0,0,0,
66985,12.58,25.31,0.10,0,0,0,
66986,9.09,25.31,0.10,0,0,0,
66987,9.09,25.31,0.10,0,0,0,
66988,9.09,25.31,0.10,0,0,0,
66989,9.09,25.31,0.10,0,0,0,
66990,8.67,25.31,0.10,0,0,0,
66991,8.37,25.31,0.10,0,0,0,
66992,8.59,25.31,0.10,0,0,0,
66993,8.40,25.31,0.10,0,0,0,
66994,8.41,25.31,0.10,0,0,0,
66995,8.45,25.31,0.10,0,0,0,
66996,8.55,25.31,0.10,0,0,0,
66997,8.33,25.31,0.10,0,0,0,
66998,8.33,25.31,0.10,0,0,0,
66999,8.33,25.31,0.10,0,0,0,
67000,8.33,25.31,0.10,0,0,0,
67001,8.65,25.31,0.10,0,0,0,
67002,15.59,25.31,0.10,0,0,0,
67003,9.09,25.31,0.10,0,0,0,
67004,9.09,25.31,0.10,0,0,0,
67005,9.09,25.31,0.10,0,0,0,
67006,9.09,25.31,0.10,0,0,0,
67007,9.09,25.31,0.10,0,0,0,
67008,9.09,25.31,0.10,0,0,0,
67009,8.74,25.31,0.10,0,0,0,
67010,9.09,25.31,0.10,0,0,0,
67011,20.27,25.31,0.10,0,0,0,SPIKE
67012,11.11,25.31,0.10,0,0,0,POST
67013,9.53,25.31,0.10,0,0,0,POST
67014,11.11,25.31,0.10,0,0,0,POST
67015,11.11,25.31,0.10,0,0,0,POST
67016,11.11,25.31,0.10,0,0,0,POST
67017,11.11,25.31,0.10,0,0,0,POST
67018,9.65,25.31,0.10,0,0,0,POST
67019,7.74,25.31,0.10,0,0,0,POST
67020,8.96,25.31,0.10,0,0,0,POST
67021,7.71,25.31,0.10,0,0,0,POST

# SPIKE #38 t=563623ms 18.57ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
66994,8.41,25.31,0.10,0,0,0,
66995,8.45,25.31,0.10,0,0,0,
66996,8.55,25.31,0.10,0,0,0,
66997,8.33,25.31,0.10,0,0,0,
66998,8.33,25.31,0.10,0,0,0,
66999,8.33,25.31,0.10,0,0,0,
67000,8.33,25.31,0.10,0,0,0,
67001,8.65,25.31,0.10,0,0,0,
67002,15.59,25.31,0.10,0,0,0,
67003,9.09,25.31,0.10,0,0,0,
67004,9.09,25.31,0.10,0,0,0,
67005,9.09,25.31,0.10,0,0,0,
67006,9.09,25.31,0.10,0,0,0,
67007,9.09,25.31,0.10,0,0,0,
67008,9.09,25.31,0.10,0,0,0,
67009,8.74,25.31,0.10,0,0,0,
67010,9.09,25.31,0.10,0,0,0,
67011,20.27,25.31,0.10,0,0,0,
67012,11.11,25.31,0.10,0,0,0,
67013,9.53,25.31,0.10,0,0,0,
67014,11.11,25.31,0.10,0,0,0,
67015,11.11,25.31,0.10,0,0,0,
67016,11.11,25.31,0.10,0,0,0,
67017,11.11,25.31,0.10,0,0,0,
67018,9.65,25.31,0.10,0,0,0,
67019,7.74,25.31,0.10,0,0,0,
67020,8.96,25.31,0.10,0,0,0,
67021,7.71,25.31,0.10,0,0,0,
67022,9.15,25.31,0.10,0,0,0,
67023,18.57,25.31,0.10,0,0,0,SPIKE
67024,10.43,25.31,0.10,0,0,0,POST
67025,10.61,25.31,0.10,0,0,0,POST
67026,10.61,25.31,0.10,0,0,0,POST
67027,10.61,25.31,0.10,0,0,0,POST
67028,10.44,25.31,0.10,0,0,0,POST
67029,7.27,25.31,0.10,0,0,0,POST
67030,8.41,25.31,0.10,0,0,0,POST
67031,8.29,25.31,0.10,0,0,0,POST
67032,9.66,25.31,0.10,0,0,0,POST
67033,7.58,25.31,0.10,0,0,0,POST

# SPIKE #39 t=564483ms 25.81ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67094,8.33,35.15,0.05,0,0,0,
67095,8.29,35.15,0.05,0,0,0,
67096,8.33,35.15,0.05,0,0,0,
67097,7.58,35.15,0.05,0,0,0,
67098,7.58,35.15,0.05,0,0,0,
67099,7.58,35.15,0.05,0,0,0,
67100,7.58,35.15,0.05,0,0,0,
67101,7.58,35.15,0.05,0,0,0,
67102,7.58,35.15,0.05,0,0,0,
67103,7.58,35.15,0.05,0,0,0,
67104,5.60,35.15,0.05,0,0,0,
67105,7.71,35.15,0.05,0,0,0,
67106,8.33,35.15,0.05,0,0,0,
67107,8.33,35.15,0.05,0,0,0,
67108,8.33,35.15,0.05,0,0,0,
67109,8.33,35.15,0.05,0,0,0,
67110,8.33,35.15,0.05,0,0,0,
67111,8.33,35.15,0.05,0,0,0,
67112,8.33,35.15,0.05,0,0,0,
67113,8.33,35.15,0.05,0,0,0,
67114,8.33,35.15,0.05,0,0,0,
67115,8.33,35.15,0.05,0,0,0,
67116,8.33,35.15,0.05,0,0,0,
67117,8.33,35.15,0.05,0,0,0,
67118,8.33,35.15,0.05,0,0,0,
67119,8.33,35.15,0.05,0,0,0,
67120,8.33,35.15,0.05,0,0,0,
67121,8.33,35.15,0.05,0,0,0,
67122,8.33,35.15,0.05,0,0,0,
67123,25.81,35.15,0.05,0,0,0,SPIKE
67124,15.79,35.15,0.05,0,0,0,POST
67125,8.48,35.15,0.05,0,0,0,POST
67126,9.26,35.15,0.05,0,0,0,POST
67127,7.94,35.15,0.05,0,0,0,POST
67128,8.19,35.15,0.05,0,0,0,POST
67129,8.46,35.15,0.05,0,0,0,POST
67130,8.86,35.15,0.05,0,0,0,POST
67131,8.69,35.15,0.05,0,0,0,POST
67132,7.59,35.15,0.05,0,0,0,POST
67133,8.17,35.15,0.05,0,0,0,POST

# SPIKE #40 t=564684ms 25.00ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67114,8.33,35.15,0.05,0,0,0,
67115,8.33,35.15,0.05,0,0,0,
67116,8.33,35.15,0.05,0,0,0,
67117,8.33,35.15,0.05,0,0,0,
67118,8.33,35.15,0.05,0,0,0,
67119,8.33,35.15,0.05,0,0,0,
67120,8.33,35.15,0.05,0,0,0,
67121,8.33,35.15,0.05,0,0,0,
67122,8.33,35.15,0.05,0,0,0,
67123,25.81,35.15,0.05,0,0,0,
67124,15.79,35.15,0.05,0,0,0,
67125,8.48,35.15,0.05,0,0,0,
67126,9.26,35.15,0.05,0,0,0,
67127,7.94,35.15,0.05,0,0,0,
67128,8.19,35.15,0.05,0,0,0,
67129,8.46,35.15,0.05,0,0,0,
67130,8.86,35.15,0.05,0,0,0,
67131,8.69,35.15,0.05,0,0,0,
67132,7.59,35.15,0.05,0,0,0,
67133,8.17,35.15,0.05,0,0,0,
67134,8.33,35.15,0.05,0,0,0,
67135,8.33,35.15,0.05,0,0,0,
67136,8.32,35.15,0.05,0,0,0,
67137,8.33,35.15,0.05,0,0,0,
67138,8.33,35.15,0.05,0,0,0,
67139,8.33,35.15,0.05,0,0,0,
67140,8.33,35.15,0.05,0,0,0,
67141,8.33,35.15,0.05,0,0,0,
67142,8.33,35.15,0.05,0,0,0,
67143,25.00,35.15,0.05,0,0,0,SPIKE
67144,11.11,35.15,0.05,0,0,0,POST
67145,5.62,35.15,0.05,0,0,0,POST
67146,11.11,35.15,0.05,0,0,0,POST
67147,11.11,35.15,0.05,0,0,0,POST
67148,19.38,35.15,0.05,0,0,0,SPIKE+POST
67149,8.40,35.15,0.05,0,0,0,POST
67150,16.60,35.15,0.05,0,0,0,POST
67151,12.12,35.15,0.05,0,0,0,POST
67152,4.61,35.15,0.05,0,0,0,POST
67153,12.12,35.15,0.05,0,0,0,POST

# SPIKE #41 t=564970ms 22.72ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67142,8.33,35.15,0.05,0,0,0,
67143,25.00,35.15,0.05,0,0,0,
67144,11.11,35.15,0.05,0,0,0,
67145,5.62,35.15,0.05,0,0,0,
67146,11.11,35.15,0.05,0,0,0,
67147,11.11,35.15,0.05,0,0,0,
67148,19.38,35.15,0.05,0,0,0,
67149,8.40,35.15,0.05,0,0,0,
67150,16.60,35.15,0.05,0,0,0,
67151,12.12,35.15,0.05,0,0,0,
67152,4.61,35.15,0.05,0,0,0,
67153,12.12,35.15,0.05,0,0,0,
67154,12.12,35.15,0.05,0,0,0,
67155,11.90,35.15,0.05,0,0,0,
67156,11.90,35.15,0.05,0,0,0,
67157,10.21,35.15,0.05,0,0,0,
67158,8.33,35.15,0.05,0,0,0,
67159,8.33,35.15,0.05,0,0,0,
67160,8.33,35.15,0.05,0,0,0,
67161,8.33,35.15,0.05,0,0,0,
67162,8.33,35.15,0.05,0,0,0,
67163,8.33,35.15,0.05,0,0,0,
67164,8.33,35.15,0.05,0,0,0,
67165,8.33,35.15,0.05,0,0,0,
67166,8.33,35.15,0.05,0,0,0,
67167,8.33,35.15,0.05,0,0,0,
67168,9.09,35.15,0.05,0,0,0,
67169,9.09,35.15,0.05,0,0,0,
67170,9.09,35.15,0.05,0,0,0,
67171,22.72,35.15,0.05,0,0,0,SPIKE
67172,8.41,35.15,0.05,0,0,0,POST
67173,10.00,35.15,0.05,0,0,0,POST
67174,6.67,35.15,0.05,0,0,0,POST
67175,10.00,35.15,0.05,0,0,0,POST
67176,10.42,35.15,0.05,0,0,0,POST
67177,10.42,25.38,0.31,0,0,0,POST
67178,10.42,25.38,0.31,0,0,0,POST
67179,8.75,25.38,0.31,0,0,0,POST
67180,10.00,25.38,0.31,0,0,0,POST
67181,10.00,25.38,0.31,0,0,0,POST

# SPIKE #42 t=565999ms 22.66ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67250,9.17,25.38,0.31,0,0,0,
67251,7.89,25.38,0.31,0,0,0,
67252,8.11,25.38,0.31,0,0,0,
67253,8.18,25.38,0.31,0,0,0,
67254,8.33,25.38,0.31,0,0,0,
67255,8.12,25.38,0.31,0,0,0,
67256,8.16,25.38,0.31,0,0,0,
67257,8.33,25.38,0.31,0,0,0,
67258,8.33,25.38,0.31,0,0,0,
67259,8.33,25.38,0.31,0,0,0,
67260,8.34,25.38,0.31,0,0,0,
67261,16.41,25.38,0.31,0,0,0,
67262,9.63,25.38,0.31,0,0,0,
67263,11.11,25.38,0.31,0,0,0,
67264,11.11,25.38,0.31,0,0,0,
67265,11.11,25.38,0.31,0,0,0,
67266,11.11,25.38,0.31,0,0,0,
67267,11.11,25.38,0.31,0,0,0,
67268,11.11,25.38,0.31,0,0,0,
67269,7.39,25.38,0.31,0,0,0,
67270,8.52,25.38,0.31,0,0,0,
67271,8.86,25.38,0.31,0,0,0,
67272,8.69,25.38,0.31,0,0,0,
67273,7.27,25.38,0.31,0,0,0,
67274,8.33,25.38,0.31,0,0,0,
67275,8.33,25.38,0.31,0,0,0,
67276,8.33,25.38,0.31,0,0,0,
67277,9.45,25.38,0.31,0,0,0,
67278,9.26,25.38,0.31,0,0,0,
67279,22.66,25.38,0.31,0,0,0,SPIKE
67280,17.61,25.38,0.31,0,0,0,POST
67281,16.67,26.40,0.10,0,0,0,POST
67282,16.63,26.40,0.10,0,0,0,POST
67283,8.00,26.40,0.10,0,0,0,POST
67284,8.01,26.40,0.10,0,0,0,POST
67285,8.18,26.40,0.10,0,0,0,POST
67286,8.33,26.40,0.10,0,0,0,POST
67287,8.33,26.40,0.10,0,0,0,POST
67288,8.33,26.40,0.10,0,0,0,POST
67289,8.33,26.40,0.10,0,0,0,POST

# SPIKE #43 t=566317ms 25.95ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67285,8.18,26.40,0.10,0,0,0,
67286,8.33,26.40,0.10,0,0,0,
67287,8.33,26.40,0.10,0,0,0,
67288,8.33,26.40,0.10,0,0,0,
67289,8.33,26.40,0.10,0,0,0,
67290,8.33,26.40,0.10,0,0,0,
67291,8.33,26.40,0.10,0,0,0,
67292,8.33,26.40,0.10,0,0,0,
67293,8.33,26.40,0.10,0,0,0,
67294,7.58,26.40,0.10,0,0,0,
67295,1.43,26.40,0.10,0,0,0,
67296,7.99,26.40,0.10,0,0,0,
67297,8.33,26.40,0.10,0,0,0,
67298,8.33,26.40,0.10,0,0,0,
67299,8.30,26.40,0.10,0,0,0,
67300,8.33,26.40,0.10,0,0,0,
67301,8.33,26.40,0.10,0,0,0,
67302,8.33,26.40,0.10,0,0,0,
67303,8.08,26.40,0.10,0,0,0,
67304,8.33,26.40,0.10,0,0,0,
67305,8.33,26.40,0.10,0,0,0,
67306,8.33,26.40,0.10,0,0,0,
67307,8.33,26.40,0.10,0,0,0,
67308,8.33,26.40,0.10,0,0,0,
67309,8.33,26.40,0.10,0,0,0,
67310,8.33,26.40,0.10,0,0,0,
67311,8.33,26.40,0.10,0,0,0,
67312,8.33,26.40,0.10,0,0,0,
67313,8.33,26.40,0.10,0,0,0,
67314,25.95,26.40,0.10,0,0,0,SPIKE
67315,15.84,26.40,0.10,0,0,0,POST
67316,8.45,26.40,0.10,0,0,0,POST
67317,8.55,26.40,0.10,0,0,0,POST
67318,8.66,26.40,0.10,0,0,0,POST
67319,8.29,26.40,0.10,0,0,0,POST
67320,8.34,26.40,0.10,0,0,0,POST
67321,9.05,26.40,0.10,0,0,0,POST
67322,11.11,26.40,0.10,0,0,0,POST
67323,13.06,26.40,0.10,0,0,0,POST
67324,11.11,26.40,0.10,0,0,0,POST

# SPIKE #44 t=568883ms 22.07ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67571,8.33,24.27,0.04,0,0,0,
67572,8.33,24.27,0.04,0,0,0,
67573,8.33,24.27,0.04,0,0,0,
67574,8.33,24.27,0.04,0,0,0,
67575,8.33,24.27,0.04,0,0,0,
67576,8.33,24.27,0.04,0,0,0,
67577,8.33,24.27,0.04,0,0,0,
67578,8.33,24.27,0.04,0,0,0,
67579,8.33,24.27,0.04,0,0,0,
67580,8.33,24.27,0.04,0,0,0,
67581,8.33,24.27,0.04,0,0,0,
67582,8.33,24.27,0.04,0,0,0,
67583,8.33,24.27,0.04,0,0,0,
67584,8.33,24.27,0.04,0,0,0,
67585,8.33,24.27,0.04,0,0,0,
67586,8.54,24.27,0.04,0,0,0,
67587,8.57,24.27,0.04,0,0,0,
67588,8.30,24.27,0.04,0,0,0,
67589,8.33,24.27,0.04,0,0,0,
67590,8.33,24.27,0.04,0,0,0,
67591,8.33,24.27,0.04,0,0,0,
67592,8.33,24.27,0.04,0,0,0,
67593,8.33,24.27,0.04,0,0,0,
67594,8.52,24.27,0.04,0,0,0,
67595,14.80,24.27,0.04,0,0,0,
67596,9.09,24.27,0.04,0,0,0,
67597,9.13,24.27,0.04,0,0,0,
67598,9.09,24.27,0.04,0,0,0,
67599,9.72,24.27,0.04,0,0,0,
67600,22.07,24.27,0.04,0,0,0,SPIKE
67601,9.24,24.27,0.04,0,0,0,POST
67602,11.11,24.27,0.04,0,0,0,POST
67603,11.11,24.27,0.04,0,0,0,POST
67604,11.11,24.27,0.04,0,0,0,POST
67605,11.11,24.27,0.04,0,0,0,POST
67606,11.11,24.27,0.04,0,0,0,POST
67607,9.80,24.27,0.04,0,0,0,POST
67608,10.01,24.27,0.04,0,0,0,POST
67609,7.21,24.27,0.04,0,0,0,POST
67610,8.79,24.27,0.04,0,0,0,POST

# SPIKE #45 t=569108ms 22.02ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67594,8.52,24.27,0.04,0,0,0,
67595,14.80,24.27,0.04,0,0,0,
67596,9.09,24.27,0.04,0,0,0,
67597,9.13,24.27,0.04,0,0,0,
67598,9.09,24.27,0.04,0,0,0,
67599,9.72,24.27,0.04,0,0,0,
67600,22.07,24.27,0.04,0,0,0,
67601,9.24,24.27,0.04,0,0,0,
67602,11.11,24.27,0.04,0,0,0,
